Номер заказа;Номер отправления;Принят в обработку;Дата отгрузки;Статус;Дата доставки;Фактическая дата передачи в доставку;Сумма отправления;Наименование товара;OZON id;Количество
ORD00600;SHIP00600;2024-12-07 00:00:00;2024-12-09 00:00:00;Доставлен;2024-12-11 02:00:00;2024-12-09 02:00:00;85397.89;Игровая консоль PlayStation 5;OZ279804;2
ORD00601;SHIP00601;2024-11-30 00:00:00;2024-12-01 00:00:00;Доставлен;2024-12-08 20:00:00;2024-12-01 20:00:00;58673.59;Кофемашина Delonghi;OZ725828;2
ORD00602;SHIP00602;2024-11-16 00:00:00;2024-11-18 00:00:00;Доставлен;2024-11-23 03:00:00;2024-11-18 03:00:00;55022.29;Монитор Dell UltraSharp;OZ876410;2
ORD00603;SHIP00603;2024-11-10 00:00:00;2024-11-12 00:00:00;Отменен;;2024-11-12 16:00:00;238942.44;Колонка JBL Charge;OZ221392;5
ORD00604;SHIP00604;2024-11-24 00:00:00;2024-11-25 00:00:00;Доставлен;2024-11-28 16:00:00;2024-11-25 16:00:00;26751.84;Рюкзак Nike;OZ897681;1
ORD00605;SHIP00605;2024-11-16 00:00:00;2024-11-18 00:00:00;В пути;;2024-11-18 04:00:00;41466.2;Клавиатура Logitech;OZ794921;2
ORD00606;SHIP00606;2024-12-03 00:00:00;2024-12-05 00:00:00;Отменен;;2024-12-05 02:00:00;3506.02;Стиральная машина Bosch;OZ852513;5
ORD00607;SHIP00607;2024-11-26 00:00:00;2024-11-28 00:00:00;Доставлен;2024-12-01 08:00:00;2024-11-28 08:00:00;39862.88;Принтер HP LaserJet;OZ673984;4
ORD00608;SHIP00608;2024-12-07 00:00:00;2024-12-09 00:00:00;В пути;;2024-12-09 04:00:00;47012.99;Зубная щетка Oral-B;OZ940003;4
ORD00609;SHIP00609;2024-11-21 00:00:00;2024-11-22 00:00:00;Доставлен;2024-11-26 13:00:00;2024-11-22 13:00:00;31436.67;Стиральная машина Bosch;OZ782969;1
ORD00610;SHIP00610;2024-11-13 00:00:00;2024-11-13 00:00:00;В пути;;2024-11-13 15:00:00;22525.52;Клавиатура Logitech;OZ334728;1
ORD00611;SHIP00611;2024-11-18 00:00:00;2024-11-19 00:00:00;Доставлен;2024-11-25 12:00:00;2024-11-19 12:00:00;125016.29;Смартфон Samsung Galaxy;OZ423406;3
ORD00612;SHIP00612;2024-11-10 00:00:00;2024-11-12 00:00:00;Обрабатывается;;2024-11-12 10:00:00;141144.06;Фен Dyson Supersonic;OZ580927;5
ORD00613;SHIP00613;2024-11-12 00:00:00;2024-11-13 00:00:00;Доставлен;2024-11-18 03:00:00;2024-11-13 03:00:00;21476.89;Веб-камера Logitech C920;OZ820485;1
ORD00614;SHIP00614;2024-11-21 00:00:00;2024-11-21 00:00:00;В пути;;2024-11-22 00:00:00;3445.31;Принтер HP LaserJet;OZ831680;1
ORD00615;SHIP00615;2024-12-07 00:00:00;2024-12-08 00:00:00;В пути;;2024-12-08 22:00:00;143318.06;Веб-камера Logitech C920;OZ819879;4
ORD00616;SHIP00616;2024-11-30 00:00:00;2024-12-01 00:00:00;Доставлен;2024-12-03 12:00:00;2024-12-01 12:00:00;148974.79;Электробритва Philips;OZ779020;4
ORD00617;SHIP00617;2024-11-23 00:00:00;2024-11-24 00:00:00;Доставлен;2024-11-27 13:00:00;2024-11-24 13:00:00;153312.53;iPhone 15 Pro;OZ218928;2
ORD00618;SHIP00618;2024-11-14 00:00:00;2024-11-16 00:00:00;Доставлен;2024-11-19 21:00:00;2024-11-16 21:00:00;161463.26;Мышь Razer DeathAdder;OZ927288;4
ORD00619;SHIP00619;2024-11-14 00:00:00;2024-11-16 00:00:00;Доставлен;2024-11-18 15:00:00;2024-11-16 15:00:00;217344.17;Пылесос Dyson V15;OZ376675;5
ORD00620;SHIP00620;2024-11-27 00:00:00;2024-11-28 00:00:00;В пути;;2024-11-28 21:00:00;36398.56;Пылесос Dyson V15;OZ421783;1
ORD00621;SHIP00621;2024-11-27 00:00:00;2024-11-28 00:00:00;Доставлен;2024-12-04 23:00:00;2024-11-28 23:00:00;239518.33;iPhone 15 Pro;OZ886302;3
ORD00622;SHIP00622;2024-11-16 00:00:00;2024-11-18 00:00:00;Доставлен;2024-11-23 16:00:00;2024-11-18 16:00:00;40660.88;Мышь Razer DeathAdder;OZ891823;5
ORD00623;SHIP00623;2024-11-27 00:00:00;2024-11-28 00:00:00;Доставлен;2024-12-05 15:00:00;2024-11-28 15:00:00;163583.6;Умные часы Apple Watch;OZ905625;5
ORD00624;SHIP00624;2024-11-20 00:00:00;2024-11-21 00:00:00;Доставлен;2024-11-22 11:00:00;2024-11-21 11:00:00;68146.35;Игра Cyberpunk 2077;OZ119048;4
ORD00625;SHIP00625;2024-12-01 00:00:00;2024-12-01 00:00:00;Обрабатывается;;2024-12-01 13:00:00;145281.1;Мышь Razer DeathAdder;OZ271117;3
ORD00626;SHIP00626;2024-12-05 00:00:00;2024-12-05 00:00:00;Доставлен;2024-12-06 12:00:00;2024-12-05 12:00:00;44684.58;Принтер HP LaserJet;OZ501757;1
ORD00627;SHIP00627;2024-11-17 00:00:00;2024-11-17 00:00:00;Доставлен;2024-11-20 00:00:00;2024-11-18 00:00:00;19983.39;Принтер HP LaserJet;OZ493498;3
ORD00628;SHIP00628;2024-12-06 00:00:00;2024-12-07 00:00:00;Доставлен;2024-12-12 08:00:00;2024-12-07 08:00:00;41435.96;Фитнес-браслет Xiaomi;OZ217443;2
ORD00629;SHIP00629;2024-12-05 00:00:00;2024-12-07 00:00:00;Доставлен;2024-12-13 18:00:00;2024-12-07 18:00:00;154256.5;Телевизор LG OLED;OZ472395;3
ORD00630;SHIP00630;2024-12-03 00:00:00;2024-12-05 00:00:00;Доставлен;2024-12-10 03:00:00;2024-12-05 03:00:00;244760.41;Стиральная машина Bosch;OZ356070;5
ORD00631;SHIP00631;2024-11-08 00:00:00;2024-11-09 00:00:00;Доставлен;2024-11-13 06:00:00;2024-11-09 06:00:00;4794.62;Игровая консоль PlayStation 5;OZ510496;1
ORD00632;SHIP00632;2024-11-12 00:00:00;2024-11-14 00:00:00;Доставлен;2024-11-17 05:00:00;2024-11-14 05:00:00;92963.85;Фитнес-браслет Xiaomi;OZ508959;2
ORD00633;SHIP00633;2024-11-25 00:00:00;2024-11-25 00:00:00;Доставлен;2024-11-26 20:00:00;2024-11-25 20:00:00;110053.75;Смартфон Samsung Galaxy;OZ485981;2
ORD00634;SHIP00634;2024-11-15 00:00:00;2024-11-17 00:00:00;Доставлен;2024-11-24 23:00:00;2024-11-17 23:00:00;172085.69;Фен Dyson Supersonic;OZ271656;4
ORD00635;SHIP00635;2024-11-21 00:00:00;2024-11-21 00:00:00;Отменен;;2024-11-21 06:00:00;39281.5;Зубная щетка Oral-B;OZ231244;1
ORD00636;SHIP00636;2024-11-10 00:00:00;2024-11-11 00:00:00;В пути;;2024-11-11 17:00:00;118541.08;Фен Dyson Supersonic;OZ514998;3
ORD00637;SHIP00637;2024-11-22 00:00:00;2024-11-22 00:00:00;Доставлен;2024-11-23 19:00:00;2024-11-22 19:00:00;192023.92;Умные часы Apple Watch;OZ152831;4
ORD00638;SHIP00638;2024-11-27 00:00:00;2024-11-29 00:00:00;Отменен;;2024-11-29 12:00:00;36489.65;Пылесос Dyson V15;OZ542992;1
ORD00639;SHIP00639;2024-11-12 00:00:00;2024-11-14 00:00:00;Доставлен;2024-11-16 18:00:00;2024-11-14 18:00:00;82219.0;Контроллер Xbox;OZ362108;3
ORD00640;SHIP00640;2024-11-28 00:00:00;2024-11-30 00:00:00;Доставлен;2024-12-06 22:00:00;2024-11-30 22:00:00;147188.78;Холодильник Samsung;OZ347009;5
ORD00641;SHIP00641;2024-11-13 00:00:00;2024-11-13 00:00:00;В пути;;2024-11-13 18:00:00;33068.25;Рюкзак Nike;OZ933309;1
ORD00642;SHIP00642;2024-11-21 00:00:00;2024-11-22 00:00:00;Доставлен;2024-11-25 22:00:00;2024-11-22 22:00:00;93350.16;Принтер HP LaserJet;OZ699882;2
ORD00643;SHIP00643;2024-11-23 00:00:00;2024-11-24 00:00:00;Доставлен;2024-11-26 11:00:00;2024-11-24 11:00:00;120599.3;Ноутбук ASUS VivoBook;OZ578735;3
ORD00644;SHIP00644;2024-12-01 00:00:00;2024-12-02 00:00:00;Доставлен;2024-12-06 21:00:00;2024-12-02 21:00:00;212134.12;Кофемашина Delonghi;OZ115615;5
ORD00645;SHIP00645;2024-11-13 00:00:00;2024-11-13 00:00:00;Возвращен;;2024-11-14 00:00:00;36966.32;Веб-камера Logitech C920;OZ426497;1
ORD00646;SHIP00646;2024-11-30 00:00:00;2024-11-30 00:00:00;Доставлен;2024-12-05 08:00:00;2024-11-30 08:00:00;100620.99;Умные часы Apple Watch;OZ221152;4
ORD00647;SHIP00647;2024-12-05 00:00:00;2024-12-07 00:00:00;Доставлен;2024-12-11 12:00:00;2024-12-07 12:00:00;75966.96;Микрофон Blue Yeti;OZ404582;3
ORD00648;SHIP00648;2024-11-14 00:00:00;2024-11-16 00:00:00;Доставлен;2024-11-20 13:00:00;2024-11-16 13:00:00;31971.71;Ноутбук ASUS VivoBook;OZ599911;1
ORD00649;SHIP00649;2024-12-03 00:00:00;2024-12-05 00:00:00;Доставлен;2024-12-07 21:00:00;2024-12-05 21:00:00;76699.22;Электробритва Philips;OZ334567;3
ORD00650;SHIP00650;2024-11-15 00:00:00;2024-11-17 00:00:00;Обрабатывается;;2024-11-17 18:00:00;58473.03;Кофемашина Delonghi;OZ897579;3
ORD00651;SHIP00651;2024-11-26 00:00:00;2024-11-26 00:00:00;Доставлен;2024-11-30 19:00:00;2024-11-26 19:00:00;71660.46;Веб-камера Logitech C920;OZ315487;3
ORD00652;SHIP00652;2024-11-28 00:00:00;2024-11-28 00:00:00;В пути;;2024-11-28 16:00:00;22688.47;"Книга ""Python для начинающих""";OZ260514;1
ORD00653;SHIP00653;2024-11-30 00:00:00;2024-12-01 00:00:00;В пути;;2024-12-01 13:00:00;43732.06;Пылесос Dyson V15;OZ718430;1
ORD00654;SHIP00654;2024-11-27 00:00:00;2024-11-27 00:00:00;Возвращен;;2024-11-27 10:00:00;56601.41;Смартфон Samsung Galaxy;OZ240598;1
ORD00655;SHIP00655;2024-11-15 00:00:00;2024-11-17 00:00:00;Доставлен;2024-11-20 04:00:00;2024-11-17 04:00:00;78163.11;Рюкзак Nike;OZ773702;2
ORD00656;SHIP00656;2024-12-02 00:00:00;2024-12-04 00:00:00;Возвращен;;2024-12-04 04:00:00;39108.34;Умные часы Apple Watch;OZ437727;1
ORD00657;SHIP00657;2024-12-06 00:00:00;2024-12-06 00:00:00;Доставлен;2024-12-12 16:00:00;2024-12-06 16:00:00;318844.26;Ноутбук ASUS VivoBook;OZ233904;4
ORD00658;SHIP00658;2024-12-05 00:00:00;2024-12-07 00:00:00;Возвращен;;2024-12-07 22:00:00;22304.97;Принтер HP LaserJet;OZ973691;1
ORD00659;SHIP00659;2024-12-01 00:00:00;2024-12-02 00:00:00;В пути;;2024-12-02 07:00:00;110049.72;Планшет iPad Air;OZ623324;4
ORD00660;SHIP00660;2024-12-01 00:00:00;2024-12-02 00:00:00;Обрабатывается;;2024-12-02 02:00:00;46704.77;Смартфон Samsung Galaxy;OZ960709;1
ORD00661;SHIP00661;2024-11-29 00:00:00;2024-12-01 00:00:00;Доставлен;2024-12-02 13:00:00;2024-12-01 13:00:00;44934.9;Электробритва Philips;OZ802510;1
ORD00662;SHIP00662;2024-12-04 00:00:00;2024-12-06 00:00:00;Доставлен;2024-12-11 20:00:00;2024-12-06 20:00:00;82720.59;Микрофон Blue Yeti;OZ795628;4
ORD00663;SHIP00663;2024-11-27 00:00:00;2024-11-27 00:00:00;Доставлен;2024-11-30 03:00:00;2024-11-27 03:00:00;322453.41;Планшет iPad Air;OZ911300;5
ORD00664;SHIP00664;2024-11-12 00:00:00;2024-11-12 00:00:00;Доставлен;2024-11-19 23:00:00;2024-11-12 23:00:00;38894.7;Микрофон Blue Yeti;OZ518391;1
ORD00665;SHIP00665;2024-12-07 00:00:00;2024-12-08 00:00:00;Отменен;;2024-12-08 12:00:00;87277.36;Стиральная машина Bosch;OZ642218;3
ORD00666;SHIP00666;2024-12-01 00:00:00;2024-12-02 00:00:00;Доставлен;2024-12-05 19:00:00;2024-12-02 19:00:00;27122.21;Колонка JBL Charge;OZ389118;1
ORD00667;SHIP00667;2024-11-08 00:00:00;2024-11-10 00:00:00;Доставлен;2024-11-14 10:00:00;2024-11-10 10:00:00;19416.41;Стиральная машина Bosch;OZ860933;4
ORD00668;SHIP00668;2024-11-11 00:00:00;2024-11-11 00:00:00;Доставлен;2024-11-16 16:00:00;2024-11-11 16:00:00;44859.54;Фен Dyson Supersonic;OZ193091;2
ORD00669;SHIP00669;2024-11-19 00:00:00;2024-11-19 00:00:00;Доставлен;2024-11-20 06:00:00;2024-11-19 06:00:00;59976.27;Мышь Razer DeathAdder;OZ932404;3
ORD00670;SHIP00670;2024-11-16 00:00:00;2024-11-18 00:00:00;Возвращен;;2024-11-18 22:00:00;92887.13;Умные часы Apple Watch;OZ862825;4
ORD00671;SHIP00671;2024-11-09 00:00:00;2024-11-09 00:00:00;Обрабатывается;;2024-11-09 21:00:00;69246.67;Микроволновка Panasonic;OZ987585;3
ORD00672;SHIP00672;2024-11-13 00:00:00;2024-11-13 00:00:00;Доставлен;2024-11-14 03:00:00;2024-11-13 03:00:00;189407.02;Рюкзак Nike;OZ409872;4
ORD00673;SHIP00673;2024-12-04 00:00:00;2024-12-06 00:00:00;Доставлен;2024-12-08 22:00:00;2024-12-06 22:00:00;80913.14;Микроволновка Panasonic;OZ232711;5
ORD00674;SHIP00674;2024-12-03 00:00:00;2024-12-03 00:00:00;Доставлен;2024-12-09 16:00:00;2024-12-03 16:00:00;67869.55;Смартфон Samsung Galaxy;OZ102046;2
ORD00675;SHIP00675;2024-11-10 00:00:00;2024-11-11 00:00:00;Доставлен;2024-11-12 20:00:00;2024-11-11 20:00:00;104819.37;Смартфон Samsung Galaxy;OZ215054;2
ORD00676;SHIP00676;2024-11-13 00:00:00;2024-11-15 00:00:00;Доставлен;2024-11-20 05:00:00;2024-11-15 05:00:00;43531.99;Рюкзак Nike;OZ486623;2
ORD00677;SHIP00677;2024-11-25 00:00:00;2024-11-26 00:00:00;Обрабатывается;;2024-11-26 16:00:00;114919.16;Мышь Razer DeathAdder;OZ551230;4
ORD00678;SHIP00678;2024-11-23 00:00:00;2024-11-23 00:00:00;Доставлен;2024-11-28 11:00:00;2024-11-23 11:00:00;215351.3;Настольная лампа Xiaomi;OZ286360;5
ORD00679;SHIP00679;2024-12-07 00:00:00;2024-12-09 00:00:00;Доставлен;2024-12-12 10:00:00;2024-12-09 10:00:00;105754.5;Кофемашина Delonghi;OZ843048;3
ORD00680;SHIP00680;2024-11-30 00:00:00;2024-12-02 00:00:00;Доставлен;2024-12-07 22:00:00;2024-12-02 22:00:00;23873.44;Настольная лампа Xiaomi;OZ120021;4
ORD00681;SHIP00681;2024-11-19 00:00:00;2024-11-20 00:00:00;Доставлен;2024-11-22 03:00:00;2024-11-20 03:00:00;282967.94;Смартфон Samsung Galaxy;OZ747107;5
ORD00682;SHIP00682;2024-12-03 00:00:00;2024-12-05 00:00:00;Доставлен;2024-12-12 20:00:00;2024-12-05 20:00:00;125024.18;Рюкзак Nike;OZ416364;5
ORD00683;SHIP00683;2024-12-02 00:00:00;2024-12-04 00:00:00;В пути;;2024-12-04 09:00:00;39678.54;Микроволновка Panasonic;OZ467523;1
ORD00684;SHIP00684;2024-11-10 00:00:00;2024-11-12 00:00:00;В пути;;2024-11-12 10:00:00;26206.92;Микрофон Blue Yeti;OZ620322;5
ORD00685;SHIP00685;2024-11-16 00:00:00;2024-11-18 00:00:00;Доставлен;2024-11-19 17:00:00;2024-11-18 17:00:00;481108.03;Планшет iPad Air;OZ651844;5
ORD00686;SHIP00686;2024-11-27 00:00:00;2024-11-28 00:00:00;Доставлен;2024-12-05 17:00:00;2024-11-28 17:00:00;31612.2;Веб-камера Logitech C920;OZ683933;4
ORD00687;SHIP00687;2024-11-22 00:00:00;2024-11-22 00:00:00;Доставлен;2024-11-24 21:00:00;2024-11-22 21:00:00;177712.9;Стиральная машина Bosch;OZ390778;4
ORD00688;SHIP00688;2024-11-08 00:00:00;2024-11-10 00:00:00;В пути;;2024-11-10 21:00:00;63735.07;Роутер ASUS AX6000;OZ633583;3
ORD00689;SHIP00689;2024-11-18 00:00:00;2024-11-18 00:00:00;Доставлен;2024-11-20 06:00:00;2024-11-18 06:00:00;163127.36;Роутер ASUS AX6000;OZ138455;4
ORD00690;SHIP00690;2024-12-02 00:00:00;2024-12-02 00:00:00;Возвращен;;2024-12-02 14:00:00;80156.73;Монитор Dell UltraSharp;OZ596599;3
ORD00691;SHIP00691;2024-12-02 00:00:00;2024-12-03 00:00:00;Возвращен;;2024-12-03 04:00:00;22881.94;Микрофон Blue Yeti;OZ358197;1
ORD00692;SHIP00692;2024-11-19 00:00:00;2024-11-19 00:00:00;Доставлен;2024-11-21 09:00:00;2024-11-19 09:00:00;7425.31;Кофемашина Delonghi;OZ914721;1
ORD00693;SHIP00693;2024-11-18 00:00:00;2024-11-19 00:00:00;Отменен;;2024-11-19 13:00:00;76533.26;Принтер HP LaserJet;OZ814048;2
ORD00694;SHIP00694;2024-11-09 00:00:00;2024-11-09 00:00:00;Обрабатывается;;2024-11-10 00:00:00;192622.0;Фен Dyson Supersonic;OZ369501;4
ORD00695;SHIP00695;2024-11-30 00:00:00;2024-11-30 00:00:00;Обрабатывается;;2024-11-30 21:00:00;78085.32;Холодильник Samsung;OZ660487;2
ORD00696;SHIP00696;2024-11-13 00:00:00;2024-11-14 00:00:00;Доставлен;2024-11-15 08:00:00;2024-11-14 08:00:00;156735.64;Рюкзак Nike;OZ277607;5
ORD00697;SHIP00697;2024-11-21 00:00:00;2024-11-21 00:00:00;Доставлен;2024-11-23 23:00:00;2024-11-21 23:00:00;96062.83;Клавиатура Logitech;OZ850208;2
ORD00698;SHIP00698;2024-11-29 00:00:00;2024-11-29 00:00:00;Доставлен;2024-12-02 12:00:00;2024-11-29 12:00:00;7170.67;Клавиатура Logitech;OZ979434;1
ORD00699;SHIP00699;2024-11-20 00:00:00;2024-11-21 00:00:00;Доставлен;2024-11-25 18:00:00;2024-11-21 18:00:00;438485.04;Телевизор LG OLED;OZ736751;3
ORD00700;SHIP00700;2024-11-28 00:00:00;2024-11-29 00:00:00;Обрабатывается;;2024-11-29 19:00:00;94936.46;Веб-камера Logitech C920;OZ395855;4
ORD00701;SHIP00701;2024-11-29 00:00:00;2024-11-30 00:00:00;Отменен;;2024-11-30 08:00:00;5423.35;Зубная щетка Oral-B;OZ312185;2
ORD00702;SHIP00702;2024-11-28 00:00:00;2024-11-29 00:00:00;Доставлен;2024-12-02 16:00:00;2024-11-29 16:00:00;107394.22;Микрофон Blue Yeti;OZ452580;4
ORD00703;SHIP00703;2024-12-05 00:00:00;2024-12-06 00:00:00;В пути;;2024-12-06 21:00:00;133581.75;Игра Cyberpunk 2077;OZ809435;5
ORD00704;SHIP00704;2024-12-07 00:00:00;2024-12-07 00:00:00;Доставлен;2024-12-11 22:00:00;2024-12-07 22:00:00;76974.28;Смартфон Samsung Galaxy;OZ208730;1
ORD00705;SHIP00705;2024-11-26 00:00:00;2024-11-26 00:00:00;Доставлен;2024-11-28 17:00:00;2024-11-26 17:00:00;34158.56;Электробритва Philips;OZ233377;5
ORD00706;SHIP00706;2024-11-12 00:00:00;2024-11-14 00:00:00;Доставлен;2024-11-21 19:00:00;2024-11-14 19:00:00;105843.57;Веб-камера Logitech C920;OZ877214;5
ORD00707;SHIP00707;2024-12-07 00:00:00;2024-12-09 00:00:00;Доставлен;2024-12-13 00:00:00;2024-12-10 00:00:00;19103.45;Принтер HP LaserJet;OZ192662;4
ORD00708;SHIP00708;2024-11-26 00:00:00;2024-11-28 00:00:00;Доставлен;2024-12-05 09:00:00;2024-11-28 09:00:00;73942.66;Планшет iPad Air;OZ423901;3
ORD00709;SHIP00709;2024-11-19 00:00:00;2024-11-21 00:00:00;Доставлен;2024-11-25 18:00:00;2024-11-21 18:00:00;67427.33;Фитнес-браслет Xiaomi;OZ372317;4
ORD00710;SHIP00710;2024-12-02 00:00:00;2024-12-04 00:00:00;Доставлен;2024-12-10 22:00:00;2024-12-04 22:00:00;60858.94;Монитор Dell UltraSharp;OZ678490;3
ORD00711;SHIP00711;2024-11-18 00:00:00;2024-11-18 00:00:00;Доставлен;2024-11-24 00:00:00;2024-11-19 00:00:00;155053.71;Роутер ASUS AX6000;OZ988195;5
ORD00712;SHIP00712;2024-11-27 00:00:00;2024-11-27 00:00:00;Доставлен;2024-12-02 05:00:00;2024-11-27 05:00:00;125596.06;Телевизор LG OLED;OZ802362;4
ORD00713;SHIP00713;2024-11-17 00:00:00;2024-11-18 00:00:00;Доставлен;2024-11-25 16:00:00;2024-11-18 16:00:00;114135.08;Роутер ASUS AX6000;OZ169198;3
ORD00714;SHIP00714;2024-12-07 00:00:00;2024-12-07 00:00:00;Обрабатывается;;2024-12-07 09:00:00;78247.39;Игровая консоль PlayStation 5;OZ581691;4
ORD00715;SHIP00715;2024-12-03 00:00:00;2024-12-04 00:00:00;В пути;;2024-12-04 22:00:00;148937.55;Пылесос Dyson V15;OZ584775;3
ORD00716;SHIP00716;2024-12-04 00:00:00;2024-12-06 00:00:00;Доставлен;2024-12-12 09:00:00;2024-12-06 09:00:00;172552.98;Мышь Razer DeathAdder;OZ432907;4
ORD00717;SHIP00717;2024-11-15 00:00:00;2024-11-17 00:00:00;Доставлен;2024-11-20 15:00:00;2024-11-17 15:00:00;70284.63;Игровая консоль PlayStation 5;OZ628886;5
ORD00718;SHIP00718;2024-12-06 00:00:00;2024-12-06 00:00:00;Доставлен;2024-12-09 16:00:00;2024-12-06 16:00:00;40330.02;Холодильник Samsung;OZ976027;1
ORD00719;SHIP00719;2024-11-18 00:00:00;2024-11-20 00:00:00;Отменен;;2024-11-20 22:00:00;190234.51;Планшет iPad Air;OZ643979;2
ORD00720;SHIP00720;2024-11-21 00:00:00;2024-11-23 00:00:00;Доставлен;2024-11-24 15:00:00;2024-11-23 15:00:00;141702.78;Настольная лампа Xiaomi;OZ636617;3
ORD00721;SHIP00721;2024-11-09 00:00:00;2024-11-09 00:00:00;Доставлен;2024-11-12 04:00:00;2024-11-09 04:00:00;29853.8;Фитнес-браслет Xiaomi;OZ778564;2
ORD00722;SHIP00722;2024-12-02 00:00:00;2024-12-03 00:00:00;В пути;;2024-12-03 20:00:00;189462.06;Мышь Razer DeathAdder;OZ279209;4
ORD00723;SHIP00723;2024-11-12 00:00:00;2024-11-13 00:00:00;Отменен;;2024-11-13 03:00:00;59717.06;Игра Cyberpunk 2077;OZ587787;2
ORD00724;SHIP00724;2024-11-08 00:00:00;2024-11-10 00:00:00;Доставлен;2024-11-14 16:00:00;2024-11-10 16:00:00;108313.34;Зубная щетка Oral-B;OZ329130;3
ORD00725;SHIP00725;2024-11-19 00:00:00;2024-11-20 00:00:00;Доставлен;2024-11-26 12:00:00;2024-11-20 12:00:00;31757.88;Фитнес-браслет Xiaomi;OZ345962;1
ORD00726;SHIP00726;2024-11-19 00:00:00;2024-11-20 00:00:00;Доставлен;2024-11-26 06:00:00;2024-11-20 06:00:00;13311.19;Электробритва Philips;OZ674655;1
ORD00727;SHIP00727;2024-11-30 00:00:00;2024-12-01 00:00:00;Отменен;;2024-12-01 22:00:00;65045.56;Монитор Dell UltraSharp;OZ104542;2
ORD00728;SHIP00728;2024-12-06 00:00:00;2024-12-06 00:00:00;Обрабатывается;;2024-12-06 23:00:00;24660.77;Настольная лампа Xiaomi;OZ677503;3
ORD00729;SHIP00729;2024-12-05 00:00:00;2024-12-07 00:00:00;Доставлен;2024-12-09 16:00:00;2024-12-07 16:00:00;128420.75;Холодильник Samsung;OZ510409;4
ORD00730;SHIP00730;2024-11-09 00:00:00;2024-11-09 00:00:00;Доставлен;2024-11-16 15:00:00;2024-11-09 15:00:00;47692.54;Зубная щетка Oral-B;OZ797150;1
ORD00731;SHIP00731;2024-12-07 00:00:00;2024-12-08 00:00:00;В пути;;2024-12-08 09:00:00;98537.15;Клавиатура Logitech;OZ113838;2
ORD00732;SHIP00732;2024-11-17 00:00:00;2024-11-17 00:00:00;Доставлен;2024-11-24 21:00:00;2024-11-17 21:00:00;56035.17;Контроллер Xbox;OZ479814;5
ORD00733;SHIP00733;2024-11-10 00:00:00;2024-11-12 00:00:00;В пути;;2024-11-12 17:00:00;20540.52;Электробритва Philips;OZ346141;1
ORD00734;SHIP00734;2024-11-10 00:00:00;2024-11-12 00:00:00;Доставлен;2024-11-18 20:00:00;2024-11-12 20:00:00;128138.09;Зубная щетка Oral-B;OZ592993;4
ORD00735;SHIP00735;2024-11-11 00:00:00;2024-11-11 00:00:00;Доставлен;2024-11-13 12:00:00;2024-11-11 12:00:00;205941.98;Смартфон Samsung Galaxy;OZ933111;5
ORD00736;SHIP00736;2024-11-17 00:00:00;2024-11-17 00:00:00;В пути;;2024-11-17 08:00:00;194202.74;Холодильник Samsung;OZ494625;5
ORD00737;SHIP00737;2024-11-13 00:00:00;2024-11-13 00:00:00;Доставлен;2024-11-16 09:00:00;2024-11-13 09:00:00;15038.35;Микроволновка Panasonic;OZ330869;5
ORD00738;SHIP00738;2024-11-13 00:00:00;2024-11-14 00:00:00;Доставлен;2024-11-18 15:00:00;2024-11-14 15:00:00;31678.59;Смартфон Samsung Galaxy;OZ913226;1
ORD00739;SHIP00739;2024-11-22 00:00:00;2024-11-24 00:00:00;Доставлен;2024-11-26 18:00:00;2024-11-24 18:00:00;161075.49;Принтер HP LaserJet;OZ494027;4
ORD00740;SHIP00740;2024-11-29 00:00:00;2024-12-01 00:00:00;Обрабатывается;;2024-12-01 13:00:00;30092.46;Телевизор LG OLED;OZ602969;1
ORD00741;SHIP00741;2024-11-15 00:00:00;2024-11-16 00:00:00;Доставлен;2024-11-18 22:00:00;2024-11-16 22:00:00;56020.41;Фен Dyson Supersonic;OZ664925;2
ORD00742;SHIP00742;2024-11-19 00:00:00;2024-11-19 00:00:00;В пути;;2024-11-19 16:00:00;127409.94;Микрофон Blue Yeti;OZ681328;3
ORD00743;SHIP00743;2024-11-28 00:00:00;2024-11-28 00:00:00;Доставлен;2024-12-01 22:00:00;2024-11-28 22:00:00;150426.52;Контроллер Xbox;OZ802406;5
ORD00744;SHIP00744;2024-11-16 00:00:00;2024-11-18 00:00:00;Доставлен;2024-11-22 23:00:00;2024-11-18 23:00:00;85819.52;Пылесос Dyson V15;OZ451433;3
ORD00745;SHIP00745;2024-11-21 00:00:00;2024-11-21 00:00:00;Доставлен;2024-11-22 16:00:00;2024-11-21 16:00:00;136525.0;Веб-камера Logitech C920;OZ827462;3
ORD00746;SHIP00746;2024-11-16 00:00:00;2024-11-16 00:00:00;Доставлен;2024-11-17 09:00:00;2024-11-16 09:00:00;169702.98;Фитнес-браслет Xiaomi;OZ597944;5
ORD00747;SHIP00747;2024-12-07 00:00:00;2024-12-07 00:00:00;Доставлен;2024-12-09 06:00:00;2024-12-07 06:00:00;94161.32;Фитнес-браслет Xiaomi;OZ342987;5
ORD00748;SHIP00748;2024-12-03 00:00:00;2024-12-03 00:00:00;Доставлен;2024-12-06 14:00:00;2024-12-03 14:00:00;47846.73;Микрофон Blue Yeti;OZ796994;2
ORD00749;SHIP00749;2024-12-02 00:00:00;2024-12-04 00:00:00;Отменен;;2024-12-04 12:00:00;170677.49;"Книга ""Python для начинающих""";OZ587378;4
